threshold,event_recall,false_alarm_rate_per_day,far_feasible
0.01,0.5625,0.728739176847349,False
0.02,0.6875,0.6063337682362708,False
0.03,0.75,0.5152413711303523,False
0.04,0.6875,0.44692207330091327,False
0.05,0.6875,0.3842960502905942,False
0.06,0.6875,0.3444431265567548,False
0.07,0.6875,0.32736330209939507,False
0.08,0.6875,0.30459020282291543,False
0.09,0.6875,0.29035701577511563,False
0.1,0.6875,0.2704305539081959,False
0.11,0.6875,0.26189064167951603,False
0.12,0.6875,0.2533507294508362,False
0.13,0.75,0.2334242675839165,False
0.14,0.75,0.21349780571699678,False
0.15,0.75,0.20495789348831692,False
0.16,0.75,0.1935713438500771,True
0.17,0.75,0.18787806903095716,True
0.18,0.75,0.1850314316213972,True
0.19,0.625,0.16795160716403748,True
0.2,0.625,0.15656505752579764,True
0.21,0.6875,0.14517850788755782,True
0.22,0.6875,0.14233187047799786,True
0.23,0.6875,0.13663859565887795,True
0.24,0.6875,0.13663859565887795,True
0.25,0.6875,0.12240540861107815,True
0.26,0.6875,0.10532558415371841,True
0.27,0.6875,0.10247894674415846,True
0.28,0.6875,0.10247894674415846,True
0.29,0.625,0.09678567192503855,True
0.3,0.625,0.09109239710591863,True
0.31,0.5625,0.08824575969635867,True
0.32,0.5625,0.08255248487723876,True
0.33,0.5625,0.07685921005811884,True
0.34,0.5625,0.07401257264855889,True
0.35,0.5625,0.07116593523899893,True
0.36,0.5625,0.06547266041987901,True
0.37,0.5625,0.06262602301031905,True
0.38,0.5625,0.06262602301031905,True
0.39,0.5,0.056932748191199145,True
0.4,0.5,0.056932748191199145,True
0.41,0.5,0.05123947337207923,True
0.42,0.5,0.05123947337207923,True
0.43,0.5,0.048392835962519275,True
0.44,0.5,0.04269956114339936,True
0.45,0.5,0.03415964891471949,True
0.46,0.5,0.03131301150515953,True
0.47,0.5,0.025619736686039615,True
0.48,0.5,0.025619736686039615,True
0.49,0.5625,0.025619736686039615,True
0.5,0.5625,0.025619736686039615,True
0.51,0.5625,0.025619736686039615,True
0.52,0.5,0.022773099276479657,True
0.53,0.5,0.0199264618669197,True
0.54,0.5,0.017079824457359744,True
0.55,0.5,0.017079824457359744,True
0.56,0.5,0.017079824457359744,True
0.57,0.5,0.014233187047799786,True
0.58,0.4375,0.014233187047799786,True
0.59,0.4375,0.014233187047799786,True
0.6,0.4375,0.014233187047799786,True
0.61,0.4375,0.014233187047799786,True
0.62,0.4375,0.011386549638239828,True
0.63,0.4375,0.008539912228679872,True
0.64,0.4375,0.008539912228679872,True
0.65,0.4375,0.008539912228679872,True
0.66,0.4375,0.008539912228679872,True
0.67,0.4375,0.008539912228679872,True
0.68,0.4375,0.008539912228679872,True
0.69,0.4375,0.005693274819119914,True
0.7,0.4375,0.005693274819119914,True
0.71,0.4375,0.005693274819119914,True
0.72,0.4375,0.005693274819119914,True
0.73,0.4375,0.005693274819119914,True
0.74,0.375,0.005693274819119914,True
0.75,0.375,0.002846637409559957,True
0.76,0.375,0.002846637409559957,True
0.77,0.3125,0.002846637409559957,True
0.78,0.3125,0.002846637409559957,True
0.79,0.25,0.002846637409559957,True
0.8,0.25,0.002846637409559957,True
0.81,0.1875,0.002846637409559957,True
0.82,0.1875,0.002846637409559957,True
0.83,0.125,0.002846637409559957,True
0.84,0.125,0.002846637409559957,True
0.85,0.125,0.002846637409559957,True
0.86,0.125,0.002846637409559957,True
0.87,0.125,0.002846637409559957,True
0.88,0.125,0.002846637409559957,True
0.89,0.125,0.002846637409559957,True
0.9,0.125,0.002846637409559957,True
0.91,0.125,0.002846637409559957,True
0.92,0.125,0.002846637409559957,True
0.93,0.125,0.002846637409559957,True
0.94,0.125,0.002846637409559957,True
0.95,0.125,0.002846637409559957,True
0.96,0.125,0.002846637409559957,True
0.97,0.125,0.002846637409559957,True
0.98,0.0,0.0,True
0.99,0.0,0.0,True
