threshold,event_recall,false_alarm_rate_per_day,far_feasible
0.01,0.3181818181818182,0.6339674535869815,False
0.02,0.36363636363636365,0.45519138207655285,False
0.03,0.38636363636363635,0.4029337611735045,False
0.04,0.4318181818181818,0.35755214302085725,False
0.05,0.4318181818181818,0.31217052486820995,False
0.06,0.4090909090909091,0.2846665138666056,False
0.07,0.45454545454545453,0.26266330506532204,False
0.08,0.5,0.2392848957139583,False
0.09,0.5454545454545454,0.231033692413477,False
0.1,0.5681818181818182,0.20765528306211323,False
0.11,0.5909090909090909,0.20077928031171213,False
0.12,0.6363636363636364,0.19527847811139126,True
0.13,0.6363636363636364,0.18152647261058905,True
0.14,0.6590909090909091,0.18290167316066927,True
0.15,0.6590909090909091,0.17327526931010773,True
0.16,0.6590909090909091,0.16227366490946596,True
0.17,0.6590909090909091,0.14439605775842312,True
0.18,0.6818181818181818,0.13476965390786158,True
0.19,0.7045454545454546,0.12926885170754068,True
0.2,0.6818181818181818,0.12101764840705936,True
0.21,0.6818181818181818,0.12239284895713959,True
0.22,0.6818181818181818,0.11414164565665827,True
0.23,0.6818181818181818,0.10589044235617695,True
0.24,0.6818181818181818,0.10038964015585607,True
0.25,0.6590909090909091,0.0962640385056154,True
0.26,0.6590909090909091,0.09901443960577584,True
0.27,0.6590909090909091,0.09076323630529452,True
0.28,0.6590909090909091,0.08388723355489343,True
0.29,0.6590909090909091,0.07701123080449232,True
0.3,0.6363636363636364,0.07288562915425166,True
0.31,0.6363636363636364,0.07426082970433188,True
0.32,0.6363636363636364,0.07013522805409123,True
0.33,0.6590909090909091,0.07013522805409123,True
0.34,0.7045454545454546,0.07013522805409123,True
0.35,0.6590909090909091,0.06325922530369013,True
0.36,0.6818181818181818,0.05638322255328902,True
0.37,0.6590909090909091,0.055008022003208805,True
0.38,0.6590909090909091,0.05363282145312859,True
0.39,0.6818181818181818,0.05225762090304836,True
0.4,0.6818181818181818,0.04950721980288792,True
0.41,0.6590909090909091,0.046756818702727486,True
0.42,0.6363636363636364,0.0412560165024066,True
0.43,0.6363636363636364,0.03850561540224616,True
0.44,0.6363636363636364,0.035755214302085725,True
0.45,0.6136363636363636,0.0343800137520055,True
0.46,0.5681818181818182,0.03025441210176484,True
0.47,0.5681818181818182,0.027504011001604402,True
0.48,0.5681818181818182,0.02475360990144396,True
0.49,0.5454545454545454,0.02475360990144396,True
0.5,0.5454545454545454,0.022003208801283522,True
0.51,0.5227272727272727,0.022003208801283522,True
0.52,0.5227272727272727,0.017877607151042862,True
0.53,0.5,0.013752005500802201,True
0.54,0.45454545454545453,0.01512720605088242,True
0.55,0.4318181818181818,0.01512720605088242,True
0.56,0.4318181818181818,0.013752005500802201,True
0.57,0.4318181818181818,0.01237680495072198,True
0.58,0.4318181818181818,0.01237680495072198,True
0.59,0.4318181818181818,0.011001604400641761,True
0.6,0.4090909090909091,0.00825120330048132,True
0.61,0.4090909090909091,0.006876002750401101,True
0.62,0.36363636363636365,0.006876002750401101,True
0.63,0.36363636363636365,0.0055008022003208805,True
0.64,0.36363636363636365,0.0055008022003208805,True
0.65,0.36363636363636365,0.0055008022003208805,True
0.66,0.36363636363636365,0.00412560165024066,True
0.67,0.36363636363636365,0.00412560165024066,True
0.68,0.36363636363636365,0.00412560165024066,True
0.69,0.3409090909090909,0.00412560165024066,True
0.7,0.3181818181818182,0.0055008022003208805,True
0.71,0.3181818181818182,0.0055008022003208805,True
0.72,0.29545454545454547,0.0055008022003208805,True
0.73,0.29545454545454547,0.0055008022003208805,True
0.74,0.29545454545454547,0.0055008022003208805,True
0.75,0.2727272727272727,0.0055008022003208805,True
0.76,0.25,0.0055008022003208805,True
0.77,0.25,0.00412560165024066,True
0.78,0.22727272727272727,0.00412560165024066,True
0.79,0.22727272727272727,0.00412560165024066,True
0.8,0.18181818181818182,0.0027504011001604402,True
0.81,0.18181818181818182,0.0027504011001604402,True
0.82,0.1590909090909091,0.0013752005500802201,True
0.83,0.1590909090909091,0.0013752005500802201,True
0.84,0.1590909090909091,0.0013752005500802201,True
0.85,0.1590909090909091,0.0013752005500802201,True
0.86,0.1590909090909091,0.0,True
0.87,0.1590909090909091,0.0,True
0.88,0.1590909090909091,0.0,True
0.89,0.1590909090909091,0.0,True
0.9,0.13636363636363635,0.0,True
0.91,0.13636363636363635,0.0,True
0.92,0.13636363636363635,0.0,True
0.93,0.1590909090909091,0.0,True
0.94,0.13636363636363635,0.0,True
0.95,0.11363636363636363,0.0,True
0.96,0.11363636363636363,0.0,True
0.97,0.11363636363636363,0.0,True
0.98,0.06818181818181818,0.0,True
0.99,0.0,0.0,True
