threshold,event_recall,false_alarm_rate_per_day,far_feasible
0.01,0.2727272727272727,0.6958514783405914,False
0.02,0.36363636363636365,0.5652074260829705,False
0.03,0.38636363636363635,0.48407059362823746,False
0.04,0.36363636363636365,0.4276873710749485,False
0.05,0.36363636363636365,0.3493009397203759,False
0.06,0.38636363636363635,0.3286729314691726,False
0.07,0.45454545454545453,0.29291771716708687,False
0.08,0.5,0.24753609901443963,False
0.09,0.5227272727272727,0.22690809076323631,False
0.1,0.5454545454545454,0.21040568416227368,False
0.11,0.5681818181818182,0.18840247536099014,True
0.12,0.5909090909090909,0.18290167316066927,True
0.13,0.6590909090909091,0.16364886545954618,True
0.14,0.7045454545454546,0.14714645885858355,True
0.15,0.6363636363636364,0.1430208572083429,True
0.16,0.6363636363636364,0.13889525555810223,True
0.17,0.6363636363636364,0.12926885170754068,True
0.18,0.6363636363636364,0.11826724730689893,True
0.19,0.6363636363636364,0.11964244785697915,True
0.2,0.6136363636363636,0.10589044235617695,True
0.21,0.6363636363636364,0.09351363740545497,True
0.22,0.6363636363636364,0.08938803575521431,True
0.23,0.6363636363636364,0.08938803575521431,True
0.24,0.6363636363636364,0.07701123080449232,True
0.25,0.6136363636363636,0.068760027504011,True
0.26,0.6136363636363636,0.06463442585377034,True
0.27,0.6363636363636364,0.06325922530369013,True
0.28,0.6136363636363636,0.06325922530369013,True
0.29,0.5909090909090909,0.06325922530369013,True
0.3,0.5681818181818182,0.05363282145312859,True
0.31,0.5909090909090909,0.0481320192528077,True
0.32,0.5909090909090909,0.044006417602567044,True
0.33,0.5909090909090909,0.039880815952326384,True
0.34,0.5909090909090909,0.035755214302085725,True
0.35,0.5454545454545454,0.031629612651845065,True
0.36,0.5454545454545454,0.031629612651845065,True
0.37,0.5454545454545454,0.02612881045152418,True
0.38,0.5454545454545454,0.023378409351363743,True
0.39,0.5454545454545454,0.022003208801283522,True
0.4,0.5454545454545454,0.01925280770112308,True
0.41,0.5454545454545454,0.017877607151042862,True
0.42,0.4772727272727273,0.01650240660096264,True
0.43,0.4772727272727273,0.01650240660096264,True
0.44,0.5,0.01650240660096264,True
0.45,0.5,0.01512720605088242,True
0.46,0.4772727272727273,0.013752005500802201,True
0.47,0.45454545454545453,0.01237680495072198,True
0.48,0.45454545454545453,0.00962640385056154,True
0.49,0.4090909090909091,0.00825120330048132,True
0.5,0.4090909090909091,0.00962640385056154,True
0.51,0.4090909090909091,0.00825120330048132,True
0.52,0.38636363636363635,0.006876002750401101,True
0.53,0.38636363636363635,0.006876002750401101,True
0.54,0.38636363636363635,0.00825120330048132,True
0.55,0.38636363636363635,0.00825120330048132,True
0.56,0.3409090909090909,0.00825120330048132,True
0.57,0.3409090909090909,0.006876002750401101,True
0.58,0.3409090909090909,0.0055008022003208805,True
0.59,0.3409090909090909,0.0055008022003208805,True
0.6,0.29545454545454547,0.0055008022003208805,True
0.61,0.2727272727272727,0.00412560165024066,True
0.62,0.25,0.00412560165024066,True
0.63,0.25,0.00412560165024066,True
0.64,0.22727272727272727,0.0027504011001604402,True
0.65,0.22727272727272727,0.0027504011001604402,True
0.66,0.22727272727272727,0.0027504011001604402,True
0.67,0.18181818181818182,0.0013752005500802201,True
0.68,0.18181818181818182,0.0013752005500802201,True
0.69,0.18181818181818182,0.0013752005500802201,True
0.7,0.18181818181818182,0.0013752005500802201,True
0.71,0.18181818181818182,0.0027504011001604402,True
0.72,0.18181818181818182,0.0027504011001604402,True
0.73,0.1590909090909091,0.0027504011001604402,True
0.74,0.13636363636363635,0.0013752005500802201,True
0.75,0.13636363636363635,0.0013752005500802201,True
0.76,0.13636363636363635,0.0013752005500802201,True
0.77,0.13636363636363635,0.0,True
0.78,0.13636363636363635,0.0,True
0.79,0.13636363636363635,0.0,True
0.8,0.13636363636363635,0.0,True
0.81,0.11363636363636363,0.0,True
0.82,0.11363636363636363,0.0,True
0.83,0.11363636363636363,0.0,True
0.84,0.11363636363636363,0.0,True
0.85,0.11363636363636363,0.0,True
0.86,0.11363636363636363,0.0,True
0.87,0.06818181818181818,0.0,True
0.88,0.06818181818181818,0.0,True
0.89,0.06818181818181818,0.0,True
0.9,0.06818181818181818,0.0,True
0.91,0.045454545454545456,0.0,True
0.92,0.045454545454545456,0.0,True
0.93,0.045454545454545456,0.0,True
0.94,0.045454545454545456,0.0,True
0.95,0.045454545454545456,0.0,True
0.96,0.022727272727272728,0.0,True
0.97,0.022727272727272728,0.0,True
0.98,0.0,0.0,True
0.99,0.0,0.0,True
