threshold,event_recall,false_alarm_rate_per_day,far_feasible
0.01,0.0,0.011001604400641761,True
0.02,0.0,0.01237680495072198,True
0.03,0.022727272727272728,0.04950721980288792,True
0.04,0.022727272727272728,0.1155168462067385,True
0.05,0.045454545454545456,0.1966536786614715,True
0.06,0.06818181818181818,0.2956681182672473,False
0.07,0.11363636363636363,0.3548017419206968,False
0.08,0.13636363636363635,0.393307357322943,False
0.09,0.13636363636363635,0.4221865688746276,False
0.1,0.18181818181818182,0.4318129727251891,False
0.11,0.22727272727272727,0.4331881732752693,False
0.12,0.22727272727272727,0.44143937657575066,False
0.13,0.22727272727272727,0.4565665826266331,False
0.14,0.22727272727272727,0.462067384826954,False
0.15,0.22727272727272727,0.46481778592711437,False
0.16,0.25,0.4675681870272748,False
0.17,0.25,0.46481778592711437,False
0.18,0.2727272727272727,0.462067384826954,False
0.19,0.3181818181818182,0.4661929864771946,False
0.2,0.3181818181818182,0.43731377492551,False
0.21,0.3181818181818182,0.44006417602567044,False
0.22,0.3409090909090909,0.4331881732752693,False
0.23,0.3409090909090909,0.4221865688746276,False
0.24,0.3409090909090909,0.4029337611735045,False
0.25,0.3409090909090909,0.40018336007334404,False
0.26,0.3409090909090909,0.3891817556727023,False
0.27,0.36363636363636365,0.39193215677286275,False
0.28,0.36363636363636365,0.393307357322943,False
0.29,0.36363636363636365,0.393307357322943,False
0.3,0.36363636363636365,0.38643135457254185,False
0.31,0.36363636363636365,0.3988081595232638,False
0.32,0.36363636363636365,0.39468255787302314,False
0.33,0.36363636363636365,0.3878065551226221,False
0.34,0.38636363636363635,0.3836809534723814,False
0.35,0.38636363636363635,0.3781801512720605,False
0.36,0.4090909090909091,0.3768049507219803,False
0.37,0.4090909090909091,0.3781801512720605,False
0.38,0.4090909090909091,0.3740545496218199,False
0.39,0.4318181818181818,0.3699289479715792,False
0.4,0.4318181818181818,0.35755214302085725,False
0.41,0.4318181818181818,0.35205134082053635,False
0.42,0.4318181818181818,0.33829933531973416,False
0.43,0.4318181818181818,0.33279853311941326,False
0.44,0.45454545454545453,0.3217969287187715,False
0.45,0.45454545454545453,0.3204217281686913,False
0.46,0.45454545454545453,0.3052945221178089,False
0.47,0.45454545454545453,0.30391932156772866,False
0.48,0.4772727272727273,0.29291771716708687,False
0.49,0.4772727272727273,0.2805409122163649,False
0.5,0.5227272727272727,0.2612881045152418,False
0.51,0.5681818181818182,0.23790969516387808,False
0.52,0.5681818181818182,0.2337840935136374,False
0.53,0.5681818181818182,0.24066009626403853,False
0.54,0.5681818181818182,0.22415768966307587,False
0.55,0.5681818181818182,0.21315608526243413,False
0.56,0.5681818181818182,0.20215448086179236,False
0.57,0.5454545454545454,0.18977767591107036,True
0.58,0.5227272727272727,0.18015127206050882,True
0.59,0.5227272727272727,0.18290167316066927,True
0.6,0.5454545454545454,0.17877607151042862,True
0.61,0.5681818181818182,0.1705248682099473,True
0.62,0.5681818181818182,0.15952326380930554,True
0.63,0.5681818181818182,0.15127206050882422,True
0.64,0.5909090909090909,0.1430208572083429,True
0.65,0.5909090909090909,0.13614485445794178,True
0.66,0.5681818181818182,0.12514325005730004,True
0.67,0.5681818181818182,0.11964244785697915,True
0.68,0.5681818181818182,0.11001604400641761,True
0.69,0.5909090909090909,0.09351363740545497,True
0.7,0.6136363636363636,0.08801283520513409,True
0.71,0.6136363636363636,0.08663763465505386,True
0.72,0.5909090909090909,0.08526243410497365,True
0.73,0.5909090909090909,0.07563603025441211,True
0.74,0.5681818181818182,0.07151042860417145,True
0.75,0.5681818181818182,0.07151042860417145,True
0.76,0.6363636363636364,0.068760027504011,True
0.77,0.6136363636363636,0.061884024753609906,True
0.78,0.5909090909090909,0.055008022003208805,True
0.79,0.5454545454545454,0.046756818702727486,True
0.8,0.5681818181818182,0.03713041485216594,True
0.81,0.5681818181818182,0.02612881045152418,True
0.82,0.5227272727272727,0.01925280770112308,True
0.83,0.5,0.017877607151042862,True
0.84,0.5,0.01512720605088242,True
0.85,0.4772727272727273,0.01512720605088242,True
0.86,0.4318181818181818,0.01237680495072198,True
0.87,0.4318181818181818,0.00962640385056154,True
0.88,0.4090909090909091,0.00412560165024066,True
0.89,0.38636363636363635,0.0,True
0.9,0.29545454545454547,0.0,True
0.91,0.20454545454545456,0.0013752005500802201,True
0.92,0.20454545454545456,0.0013752005500802201,True
0.93,0.13636363636363635,0.0027504011001604402,True
0.94,0.11363636363636363,0.0027504011001604402,True
0.95,0.06818181818181818,0.0013752005500802201,True
0.96,0.045454545454545456,0.0,True
0.97,0.045454545454545456,0.0,True
0.98,0.0,0.0,True
0.99,0.0,0.0,True
