threshold,event_recall,false_alarm_rate_per_day,far_feasible
0.01,0.0,0.011001604400641761,True
0.02,0.0,0.01512720605088242,True
0.03,0.022727272727272728,0.05638322255328902,True
0.04,0.045454545454545456,0.13889525555810223,True
0.05,0.045454545454545456,0.21040568416227368,False
0.06,0.09090909090909091,0.287416914966766,False
0.07,0.11363636363636363,0.3589273435709375,False
0.08,0.1590909090909091,0.3836809534723814,False
0.09,0.1590909090909091,0.41118496447398584,False
0.1,0.18181818181818182,0.4235617694247078,False
0.11,0.20454545454545456,0.4318129727251891,False
0.12,0.22727272727272727,0.4331881732752693,False
0.13,0.22727272727272727,0.4634425853770342,False
0.14,0.22727272727272727,0.4661929864771946,False
0.15,0.25,0.4730689892275957,False
0.16,0.25,0.47581939032775616,False
0.17,0.2727272727272727,0.46894338757735504,False
0.18,0.2727272727272727,0.4675681870272748,False
0.19,0.29545454545454547,0.4675681870272748,False
0.2,0.3181818181818182,0.4593169837267935,False
0.21,0.3181818181818182,0.44006417602567044,False
0.22,0.3409090909090909,0.43731377492551,False
0.23,0.3409090909090909,0.4318129727251891,False
0.24,0.3409090909090909,0.412560165024066,False
0.25,0.3409090909090909,0.4180609672243869,False
0.26,0.3409090909090909,0.41118496447398584,False
0.27,0.3409090909090909,0.40155856062342427,False
0.28,0.3409090909090909,0.4043089617235847,False
0.29,0.36363636363636365,0.41118496447398584,False
0.3,0.36363636363636365,0.40018336007334404,False
0.31,0.36363636363636365,0.41118496447398584,False
0.32,0.36363636363636365,0.3850561540224616,False
0.33,0.36363636363636365,0.3878065551226221,False
0.34,0.38636363636363635,0.393307357322943,False
0.35,0.38636363636363635,0.393307357322943,False
0.36,0.38636363636363635,0.3823057529223012,False
0.37,0.38636363636363635,0.3850561540224616,False
0.38,0.38636363636363635,0.3754297501719001,False
0.39,0.38636363636363635,0.368553747421499,False
0.4,0.4090909090909091,0.3754297501719001,False
0.41,0.4090909090909091,0.3644281457712583,False
0.42,0.4090909090909091,0.37130414852165944,False
0.43,0.4090909090909091,0.36167774467109787,False
0.44,0.4090909090909091,0.356176942470777,False
0.45,0.4090909090909091,0.3424249369699748,False
0.46,0.4090909090909091,0.3300481320192528,False
0.47,0.4318181818181818,0.3190465276186111,False
0.48,0.4318181818181818,0.32317212926885175,False
0.49,0.45454545454545453,0.3066697226678891,False
0.5,0.45454545454545453,0.299793719917488,False
0.51,0.4772727272727273,0.3066697226678891,False
0.52,0.4772727272727273,0.3011689204675682,False
0.53,0.4772727272727273,0.29154251661700664,False
0.54,0.5,0.27779051111620445,False
0.55,0.5,0.2709145083658034,False
0.56,0.5,0.26403850561540226,False
0.57,0.5,0.2516617006646803,False
0.58,0.5,0.2337840935136374,False
0.59,0.5,0.2337840935136374,False
0.6,0.5,0.22828329131331654,False
0.61,0.5227272727272727,0.22003208801283522,False
0.62,0.5454545454545454,0.21315608526243413,False
0.63,0.5681818181818182,0.2117808847123539,False
0.64,0.5454545454545454,0.20352968141187258,False
0.65,0.5454545454545454,0.19802887921155168,True
0.66,0.5454545454545454,0.18702727481090994,True
0.67,0.5454545454545454,0.18152647261058905,True
0.68,0.5454545454545454,0.17465046986018795,True
0.69,0.5227272727272727,0.16777446710978686,True
0.7,0.5454545454545454,0.1650240660096264,True
0.71,0.5454545454545454,0.149896859958744,True
0.72,0.5227272727272727,0.14439605775842312,True
0.73,0.5227272727272727,0.14164565665826268,True
0.74,0.5909090909090909,0.13339445335778136,True
0.75,0.5909090909090909,0.12789365115746046,True
0.76,0.5681818181818182,0.1155168462067385,True
0.77,0.5681818181818182,0.11139124455649783,True
0.78,0.5681818181818182,0.1031400412560165,True
0.79,0.5681818181818182,0.09901443960577584,True
0.8,0.5681818181818182,0.08938803575521431,True
0.81,0.5909090909090909,0.08388723355489343,True
0.82,0.6136363636363636,0.08113683245473298,True
0.83,0.5454545454545454,0.07426082970433188,True
0.84,0.5454545454545454,0.06738482695393079,True
0.85,0.5454545454545454,0.059133623653449464,True
0.86,0.5681818181818182,0.050882420352968145,True
0.87,0.5909090909090909,0.039880815952326384,True
0.88,0.5227272727272727,0.031629612651845065,True
0.89,0.5,0.02475360990144396,True
0.9,0.5,0.01925280770112308,True
0.91,0.4772727272727273,0.01925280770112308,True
0.92,0.4318181818181818,0.01650240660096264,True
0.93,0.4090909090909091,0.017877607151042862,True
0.94,0.36363636363636365,0.00412560165024066,True
0.95,0.36363636363636365,0.0027504011001604402,True
0.96,0.29545454545454547,0.0013752005500802201,True
0.97,0.1590909090909091,0.0027504011001604402,True
0.98,0.09090909090909091,0.0013752005500802201,True
0.99,0.045454545454545456,0.0,True
